;cadaster;hour;index;x;address;total_chargers;max_current;latitude;y;public_chargers;longitude;home_chargers;ev_charging;baseload;predicted_throttle;actual_throttle;predicted_ev_charging
798;79507:015:0001;21;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;78.20551787806785;0;0;38.38687475297794
799;79501:034:0033;21;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;0.0;81.79855258032799;0;0;38.38687475297794
800;79510:029:0009;21;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;16.5;78.8465228413873;0;0;38.30929376566016
801;79504:067:0004;21;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;14.4;37.17106601655428;0;0;38.30929376566016
802;79502:020:0001;21;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;13.2;56.27950125458904;0;0;38.30929376566016
803;79514:037:0108;21;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;29.2;69.0867850068271;0;0;38.30929376566016
804;79501:028:0018;21;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;6.6;131.9169334886153;0;0;38.30929376566016
805;79508:053:0001;21;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;6.6;170.19892386316695;9.235;9.6;38.30929376566016
806;79509:025:0008;21;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;101.49723428216794;0;0.749;38.38687475297794
807;79504:044:0020;21;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;22.0;69.10920216890129;3.419;3.889;38.30929376566016
808;79504:058:0032;21;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;47.4;174.80191576094563;0;7.775;38.30929376566016
809;79301:001:0749;21;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;16.5;162.86351380754758;13.442;15.873;38.30929376566016
810;79510:033:0012;21;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;102.4939925030935;0;1.247;38.38687475297794
811;79509:019:0001;21;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;22.0;69.02990295959414;0;0;38.30929376566016
812;79510:022:0016;21;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;16.5;126.38861583443735;20.53;21.444;38.30929376566016
813;79510:035:0012;21;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;0.0;85.20643171440184;0;0;38.38687475297794
814;79301:001:0342;22;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;0.0;48.37503513449196;0;0;37.654871501085864
815;79502:019:0018;22;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;23.7;68.54267597009938;1.213;4.606;37.334777123136924
816;79512:032:0012;22;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;47.17382987239871;0;0;37.654871501085864
817;79514:014:0021;22;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;0.0;36.10909831725833;0;0;37.654871501085864
818;79507:022:0008;22;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;6.6;172.17744440695503;0;3.755;37.334777123136924
819;79509:013:0018;22;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;42.91801655572593;0;0;37.654871501085864
820;79517:025:0023;22;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;7.2;112.3997888980269;0;0;37.334777123136924
821;79301:001:0667;22;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;0.0;50.142767868312205;0;0;37.654871501085864
822;79511:003:0022;22;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;107.58671350787131;0;0;37.654871501085864
823;79517:053:0014;22;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;0.0;53.09263181621479;0;0;37.654871501085864
824;79504:078:0015;22;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;36.83637722747724;0;0;37.654871501085864
825;79517:065:0006;22;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;22.0;42.74276001925799;0;2.371;37.334777123136924
826;79505:005:0079;22;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;0.0;107.95687159354082;0;0;37.654871501085864
827;79512:038:0010;22;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;44.0;117.37576941286457;0;0.459;37.334777123136924
828;79515:011:0052;22;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;22.0;145.08408479123747;3.238;3.946;37.334777123136924
829;79508:020:0022;22;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;0.0;36.39890021949528;0;0;37.654871501085864
830;79508:008:0004;22;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;36.4;41.25036127524385;0;2.521;37.334777123136924
831;79501:034:0057;22;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;0.0;74.90179930746544;0;0;37.654871501085864
832;79512:047:0004;22;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;16.5;58.59823171770911;0;0;37.334777123136924
833;79504:076:0008;22;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;16.5;109.05427753003354;28.937;32.777;37.334777123136924
834;79513:011:0001;22;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;13.8;111.20696703834987;0;0;37.334777123136924
835;79507:015:0001;22;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;65.76796847039718;0;0;37.654871501085864
836;79501:034:0033;22;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;22.0;66.35130235562839;0;0;37.334777123136924
837;79510:029:0009;22;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;0.0;63.26907269811824;0;0;37.654871501085864
838;79504:067:0004;22;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;30.9;48.885197007057656;0;0;37.334777123136924
839;79502:020:0001;22;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;34.2;68.47042731839115;0;0;37.334777123136924
840;79514:037:0108;22;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;29.2;78.5852067692002;0;1.946;37.334777123136924
841;79501:028:0018;22;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;30.3;135.8025560330764;0;1.221;37.334777123136924
842;79508:053:0001;22;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;7.2;114.99391538550849;2.55;2.774;37.334777123136924
843;79509:025:0008;22;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;99.09107811756037;5.157;0;37.654871501085864
844;79504:044:0020;22;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;29.2;59.46400309946143;0.114;3.583;37.334777123136924
845;79504:058:0032;22;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;7.2;149.99305399302247;0;0;37.334777123136924
846;79301:001:0749;22;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;16.5;170.5267744015585;9.639;17.405;37.334777123136924
847;79510:033:0012;22;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;79.2217287020396;0;0;37.654871501085864
848;79509:019:0001;22;186;6470545.1400000015;37, Voolu, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;4.0;100;58.34661750000001;658217.0300000012;0.0;26.70265;4.0;22.0;83.41850089230628;0;1.355;37.334777123136924
849;79510:022:0016;22;80;6470989.73;12A, Sepa, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 96187, Eesti;2.0;100;58.350471;659324.7100000009;0.0;26.722082899823164;2.0;6.6;163.46718126750775;23.498;35.034;37.334777123136924
850;79510:035:0012;22;29;6471417.25;8, Sirbi kaar, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;1.0;160;58.35404250000001;659540.1899999976;1.0;26.72585975;0.0;0.0;114.39585518315224;0;0;37.654871501085864
851;79301:001:0342;23;138;6474748.690000001;Juure, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;1.0;100;58.38325334486561;661646.7199999988;0.0;26.764144106876696;1.0;0.0;42.896676221493976;0;0;35.835917423144195
852;79502:019:0018;23;15;6473103.1499999985;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;7.0;60;58.37012725;657342.6300000027;2.0;26.689522877738927;5.0;7.2;73.09361349439011;2.062;2.899;38.89241910057365
853;79512:032:0012;23;193;6475460.1400000015;68a/3, Puiestee, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;1.0;160;58.3904625;659468.4900000021;1.0;26.727509059117647;0.0;0.0;41.95725766467204;0;0;35.835917423144195
854;79514:014:0021;23;168;6474849.440000001;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;5.0;160;58.38504155;659676.1799999997;1.0;26.73064075000001;4.0;0.0;45.30718267707021;0;0;35.835917423144195
855;79507:022:0008;23;59;6474067.16;2, Juhan Liivi, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51003, Eesti;5.0;160;58.378215;658809.6599999964;3.0;26.714904347516214;2.0;0.0;155.87943552627345;0;0;35.835917423144195
856;79509:013:0018;23;115;6470765.1000000015;21, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;1.0;60;58.348794999999996;658458.1000000015;1.0;26.707048799157306;0.0;0.0;35.819280842597244;0;0;35.835917423144195
857;79517:025:0023;23;110;6470809.18;18, Põhjatamme pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;6.0;200;58.3475625;662517.6700000018;1.0;26.77592363542251;5.0;13.8;120.44455556879944;0;0;38.89241910057365
858;79301:001:0667;23;73;6470565.41;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;1.0;200;58.34653220000001;661536.1700000018;0.0;26.760493586983472;1.0;22.0;39.2981617120706;0;0;38.89241910057365
859;79511:003:0022;23;134;6471601.920000003;2, Aardla, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;1.0;200;58.35560415000001;659795.2100000009;1.0;26.7306968603538;0.0;0.0;102.11799286395085;0;0;35.835917423144195
860;79517:053:0014;23;105;6472095.690000001;16, Pallase pst, Ihaste, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;4.0;60;58.35912775;662802.049999997;2.0;26.7821625;2.0;38.5;34.07289548529689;0;3.143;38.89241910057365
861;79504:078:0015;23;45;6471234.3599999985;78, Ringtee, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;3.0;60;58.35244895;657403.6300000027;3.0;26.689441815415076;0.0;0.0;45.118591336398886;0;0;35.835917423144195
862;79517:065:0006;23;86;6471847.190000001;16, Hando Mugasto, Ihaste, Veibri küla, Luunja vald, Tartu maakond, 51011, Eesti;2.0;60;58.356512;663240.0099999979;0.0;26.78948536600059;2.0;16.5;37.33952403550735;0;0;38.89241910057365
863;79505:005:0079;23;94;6470844.170000003;8, Kristalli, Ränilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50415, Eesti;1.0;160;58.3497624;657076.5600000024;1.0;26.68318381868545;0.0;0.0;160.95387188327103;0;0.954;35.835917423144195
864;79512:038:0010;23;137;6475427.440000001;66, Peetri, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;3.0;160;58.390288;659684.9200000018;0.0;26.73100433333333;3.0;28.6;116.90608089256749;0;0;38.89241910057365
865;79515:011:0052;23;187;6474582.010000003;3a, Ladva, Jaamamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50705, Eesti;17.0;100;58.3816824;661355.1000000015;7.0;26.75914779129724;10.0;23.1;146.2666393882231;3.37;4.08;38.89241910057365
866;79508:020:0022;23;154;6472056.1099999985;16, Teguri, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;3.0;160;58.36003050000001;659545.7299999967;0.0;26.726306756410256;3.0;29.2;36.32161719086788;0;0;38.89241910057365
867;79508:008:0004;23;172;6472732.8900000015;20, Vaba, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50114, Eesti;7.0;60;58.36596;659527.4399999976;2.0;26.7264415;5.0;0.0;54.52473867742136;0;0;35.835917423144195
868;79501:034:0057;23;123;6474637.129999999;Betooni, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50408, Eesti;3.0;160;58.38386052408964;657302.5300000012;3.0;26.68983637343997;0.0;0.0;64.66543095282658;0;0;35.835917423144195
869;79512:047:0004;23;144;6476574.18;15, Kanarbiku, Raadi-Kruusamäe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50304, Eesti;4.0;100;58.4006022;659106.950000003;1.0;26.722256130335477;3.0;33.0;83.95894604214924;0;4.24;38.89241910057365
870;79504:076:0008;23;52;6471610.57;4, Ööbiku, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50404, Eesti;2.0;60;58.356141;658607.7299999967;0.0;26.70994265697673;2.0;7.2;107.59797736612768;28.495;27.399;38.89241910057365
871;79513:011:0001;23;157;6474986.620000001;1, Oa, Supilinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51700, Eesti;4.0;200;58.38628605;658991.6899999976;2.0;26.71906131566681;2.0;0.0;79.48960372761698;0;0;35.835917423144195
872;79507:015:0001;23;55;6474432.620000001;14, Küütri, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 53007, Eesti;1.0;100;58.38132885;659233.6899999976;1.0;26.72267310648789;0.0;0.0;69.0814603975618;0;0;35.835917423144195
873;79501:034:0033;23;70;6474108.280000001;30/5, Vaksali, Tähtvere, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50409, Eesti;3.0;160;58.378901;657832.200000003;1.0;26.698747192571922;2.0;0.0;73.80307189292625;0;0;35.835917423144195
874;79510:029:0009;23;190;6470589.3500000015;37, Sepavälja, Ropka, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50112, Eesti;3.0;100;58.3469945;658967.8900000006;2.0;26.716482334301077;1.0;0.0;63.2921049468668;0;0;35.835917423144195
875;79504:067:0004;23;14;6471417.440000001;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;5.0;160;58.35467795;658197.6499999985;1.0;26.703113399666638;4.0;7.2;42.885915386385605;0;0;38.89241910057365
876;79502:020:0001;23;4;6473499.420000003;4, Nisu, Veeriku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50407, Eesti;8.0;160;58.373693;657223.3400000036;1.0;26.6877573630542;7.0;13.2;84.48060446415491;0;0;38.89241910057365
877;79514:037:0108;23;161;6476815.239999997;24, Pootsmani, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51017, Eesti;4.0;100;58.40344705;657607.9299999997;0.0;26.69707559397219;4.0;0.0;66.07506582125839;0;0;35.835917423144195
878;79501:028:0018;23;5;6474221.57;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;5.0;160;58.379602500000004;658438.3500000015;2.0;26.70911565972222;3.0;0.0;93.72712411651115;0;0;35.835917423144195
879;79508:053:0001;23;173;6472878.949999997;88, Kalevi, Karlova, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51013, Eesti;8.0;100;58.36716300000001;659988.0399999991;2.0;26.73460772788389;6.0;29.2;165.4734279814221;8.406;11.834;38.89241910057365
880;79509:025:0008;23;106;6470771.329999997;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;2.0;100;58.348811;658583.3200000003;1.0;26.708916154605266;1.0;0.0;114.84330433829436;8.833;7.422;35.835917423144195
881;79504:044:0020;23;7;6472375.3599999985;15, Ränikivi, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50403, Eesti;8.0;60;58.362870799999996;658641.3999999985;1.0;26.71139425386149;7.0;28.6;63.653380895753706;0.814;4.032;38.89241910057365
882;79504:058:0032;23;30;6471979.510000003;64d, Tamme pst, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50405, Eesti;8.0;160;58.35974090000001;657934.0600000024;3.0;26.69869592000256;5.0;30.3;154.37858851653715;0;3.085;38.89241910057365
883;79301:001:0749;23;194;6475398.260000003;2a, Lubja, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50303, Eesti;5.0;100;58.39019575;658858.0799999982;2.0;26.716788361804;3.0;0.0;136.50167003502628;9.381;7.3;35.835917423144195
884;79510:033:0012;23;103;6470566.420000003;59B, Jalaka, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50109, Eesti;2.0;100;58.3466595;659376.7199999988;1.0;26.722654;1.0;0.0;106.50807544952863;5.805;3.254;35.835917423144195
